extraction_id,sample_id,date,method,final_vol,quant,gel,well,plate,notes,correction,corr_message,corr_editor,corr_date,storage
E3210,APCL16_238,2017-08-17,DNeasy96,200,25.652,2017-09-07,C7,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3229,APCL16_257,2017-08-17,DNeasy96,200,129.697,2017-09-07,G9,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3239,APCL16_267,2017-08-17,DNeasy96,200,94.969,2017-09-07,A11,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3230,APCL16_258,2017-08-17,DNeasy96,200,169.804,2017-09-07,H9,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3183,APCL16_211,2017-08-17,DNeasy96,200,74.433,2017-09-07,H3,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3201,APCL16_229,2017-08-17,DNeasy96,200,172.336,2017-09-07,B6,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3198,APCL16_226,2017-08-17,DNeasy96,200,88.168,2017-09-07,G5,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3225,APCL16_253,2017-08-17,DNeasy96,200,92.044,2017-09-07,C9,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3172,APCL16_200,2017-08-17,DNeasy96,200,95.899,2017-09-07,E2,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3223,APCL16_251,2017-08-17,DNeasy96,200,62.756,2017-09-07,A9,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3212,APCL16_240,2017-08-17,DNeasy96,200,77.643,2017-09-07,E7,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3195,APCL16_223,2017-08-17,DNeasy96,200,92.071,2017-09-07,D5,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3249,APCL16_277,2017-08-17,DNeasy96,200,66.558,2017-09-07,C12,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3170,APCL16_198,2017-08-17,DNeasy96,200,104.868,2017-09-07,B2,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3176,APCL16_204,2017-08-17,DNeasy96,200,187.795,2017-09-07,A3,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3251,APCL16_279,2017-08-17,DNeasy96,200,158.462,2017-09-07,E12,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3185,APCL16_213,2017-08-17,DNeasy96,200,119.173,2017-09-07,B4,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3188,APCL16_216,2017-08-17,DNeasy96,200,24.12,2017-09-07,E4,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3178,APCL16_206,2017-08-17,DNeasy96,200,19.581,2017-09-07,C3,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3228,APCL16_256,2017-08-17,DNeasy96,200,31.845,2017-09-07,F9,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3233,APCL16_261,2017-08-17,DNeasy96,200,89.292,2017-09-07,C10,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3226,APCL16_254,2017-08-17,DNeasy96,200,100.628,2017-09-07,D9,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3203,APCL16_231,2017-08-17,DNeasy96,200,19.711,2017-09-07,D6,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3240,APCL16_268,2017-08-17,DNeasy96,200,47.723,2017-09-07,B11,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3242,APCL16_270,2017-08-17,DNeasy96,200,101.974,2017-09-07,D11,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3184,APCL16_212,2017-08-17,DNeasy96,200,44.544,2017-09-07,A4,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3169,APCL16_197,2017-08-17,DNeasy96,200,69.147,2017-09-07,A2,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3175,APCL16_203,2017-08-17,DNeasy96,200,128.289,2017-09-07,H2,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3174,APCL16_202,2017-08-17,DNeasy96,200,165.459,2017-09-07,G2,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3190,APCL16_218,2017-08-17,DNeasy96,200,94.225,2017-09-07,G4,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3187,APCL16_215,2017-08-17,DNeasy96,200,36.087,2017-09-07,D4,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3177,APCL16_205,2017-08-17,DNeasy96,200,32.345,2017-09-07,B3,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3181,APCL16_209,2017-08-17,DNeasy96,200,89.912,2017-09-07,F3,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3219,APCL16_247,2017-08-17,DNeasy96,200,65.861,2017-09-07,D8,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3214,APCL16_242,2017-08-17,DNeasy96,200,24.389,2017-09-07,G7,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3211,APCL16_239,2017-08-17,DNeasy96,200,10.048,2017-09-07,D7,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3221,APCL16_249,2017-08-17,DNeasy96,200,53.501,2017-09-07,G8,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3193,APCL16_221,2017-08-17,DNeasy96,200,31.689,2017-09-07,B5,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3194,APCL16_222,2017-08-17,DNeasy96,200,22.033,2017-09-07,C5,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3182,APCL16_210,2017-08-17,DNeasy96,200,71.592,2017-09-07,G3,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3241,APCL16_269,2017-08-17,DNeasy96,200,41.578,2017-09-07,C11,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3234,APCL16_262,2017-08-17,DNeasy96,200,23.599,2017-09-07,D10,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3237,APCL16_265,2017-08-17,DNeasy96,200,42.338,2017-09-07,G10,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3250,APCL16_278,2017-08-17,DNeasy96,200,103.008,2017-09-07,D12,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3186,APCL16_214,2017-08-17,DNeasy96,200,11.517,2017-09-07,C4,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3189,APCL16_217,2017-08-17,DNeasy96,200,32.68,2017-09-07,F4,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3204,APCL16_232,2017-08-17,DNeasy96,200,18.836,2017-09-07,E6,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3207,APCL16_235,2017-08-17,DNeasy96,200,159.562,2017-09-07,H6,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3253,APCL16_281,2017-08-17,DNeasy96,200,78.584,2017-09-07,G12,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3205,APCL16_233,2017-08-17,DNeasy96,200,72.268,2017-09-07,F6,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3236,APCL16_264,2017-08-17,DNeasy96,200,123.222,2017-09-07,F10,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3218,APCL16_246,2017-08-17,DNeasy96,200,127.099,2017-09-07,C8,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3200,APCL16_228,2017-08-17,DNeasy96,200,78.816,2017-09-07,A6,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3245,APCL16_273,2017-08-17,DNeasy96,200,56.495,2017-09-07,G11,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3217,APCL16_245,2017-08-17,DNeasy96,200,32.497,2017-09-07,B8,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3222,APCL16_250,2017-08-17,DNeasy96,200,176.068,2017-09-07,H8,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3191,APCL16_219,2017-08-17,DNeasy96,200,102.124,2017-09-07,H4,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3247,APCL16_275,2017-08-17,DNeasy96,200,68.051,2017-09-07,A12,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3179,APCL16_207,2017-08-17,DNeasy96,200,216.106,2017-09-07,D3,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3171,APCL16_199,2017-08-17,DNeasy96,200,42.429,2017-09-07,C2,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3199,APCL16_227,2017-08-17,DNeasy96,200,152.2,2017-09-07,H5,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4384,XXXX,2017-08-29,DNeasy96,200,-0.577,2017-09-07,E8,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3209,APCL16_237,2017-08-17,DNeasy96,200,60.42,2017-09-07,B7,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3232,APCL16_260,2017-08-17,DNeasy96,200,22.6,2017-09-07,B10,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3180,APCL16_208,2017-08-17,DNeasy96,200,67.611,2017-09-07,E3,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3243,APCL16_271,2017-08-17,DNeasy96,200,16.282,2017-09-07,E11,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3213,APCL16_241,2017-08-17,DNeasy96,200,60.806,2017-09-07,F7,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3215,APCL16_243,2017-08-17,DNeasy96,200,20.75,2017-09-07,H7,E3161-E3254,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3339,APCL16_367,2017-08-17,DNeasy96,200,61.112,2017-09-07,G11,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3296,APCL16_324,2017-08-17,DNeasy96,200,69.65,2017-09-07,C6,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3346,APCL16_374,2017-08-17,DNeasy96,200,22.892,2017-09-07,F12,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3276,APCL16_304,2017-08-17,DNeasy96,200,19.339,2017-09-07,G3,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3300,APCL16_328,2017-08-17,DNeasy96,200,143.187,2017-09-07,G6,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3345,APCL16_373,2017-08-17,DNeasy96,200,156.051,2017-09-07,E12,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3320,APCL16_348,2017-08-17,DNeasy96,200,104.08,2017-09-07,D9,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3272,APCL16_300,2017-08-17,DNeasy96,200,22.614,2017-09-07,C3,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3343,APCL16_371,2017-08-17,DNeasy96,200,51.308,2017-09-07,C12,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3335,APCL16_363,2017-08-17,DNeasy96,200,156.289,2017-09-07,C11,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3306,APCL16_334,2017-08-17,DNeasy96,200,14.818,2017-09-07,E7,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3330,APCL16_358,2017-08-17,DNeasy96,200,24.647,2017-09-07,F10,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3297,APCL16_325,2017-08-17,DNeasy96,200,70.273,2017-09-07,D6,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3301,APCL16_329,2017-08-17,DNeasy96,200,34.23,2017-09-07,H6,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3326,APCL16_354,2017-08-17,DNeasy96,200,36.381,2017-09-07,B10,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3323,APCL16_351,2017-08-17,DNeasy96,200,26.484,2017-09-07,G9,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3268,APCL16_296,2017-08-17,DNeasy96,200,73.691,2017-09-07,G2,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3327,APCL16_355,2017-08-17,DNeasy96,200,119.605,2017-09-07,C10,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3341,APCL16_369,2017-08-17,DNeasy96,200,19.666,2017-09-07,A12,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3302,APCL16_330,2017-08-17,DNeasy96,200,21.677,2017-09-07,A7,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3303,APCL16_331,2017-08-17,DNeasy96,200,8.497,2017-09-07,B7,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3321,APCL16_349,2017-08-17,DNeasy96,200,22.309,2017-09-07,E9,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3273,APCL16_301,2017-08-17,DNeasy96,200,40.425,2017-09-07,D3,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3324,APCL16_352,2017-08-17,DNeasy96,200,66.627,2017-09-07,H9,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3290,APCL16_318,2017-08-17,DNeasy96,200,59.42,2017-09-07,E5,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3318,APCL16_346,2017-08-17,DNeasy96,200,25.446,2017-09-07,B9,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3309,APCL16_337,2017-08-17,DNeasy96,200,7.664,2017-09-07,H7,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3289,APCL16_317,2017-08-17,DNeasy96,200,36.773,2017-09-07,D5,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3285,APCL16_313,2017-08-17,DNeasy96,200,52.828,2017-09-07,H4,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3344,APCL16_372,2017-08-17,DNeasy96,200,53.117,2017-09-07,D12,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3310,APCL16_338,2017-08-17,DNeasy96,200,70.69,2017-09-07,A8,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3291,APCL16_319,2017-08-17,DNeasy96,200,12.471,2017-09-07,F5,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3278,APCL16_306,2017-08-17,DNeasy96,200,151.399,2017-09-07,A4,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3287,APCL16_315,2017-08-17,DNeasy96,200,60.738,2017-09-07,B5,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3347,APCL16_375,2017-08-17,DNeasy96,200,123.08,2017-09-07,G12,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3274,APCL16_302,2017-08-17,DNeasy96,200,28.154,2017-09-07,E3,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3283,APCL16_311,2017-08-17,DNeasy96,200,27.911,2017-09-07,F4,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3328,APCL16_356,2017-08-17,DNeasy96,200,32.168,2017-09-07,D10,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3263,APCL16_291,2017-08-17,DNeasy96,200,62.758,2017-09-07,A2,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3305,APCL16_333,2017-08-17,DNeasy96,200,80.058,2017-09-07,D7,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3338,APCL16_366,2017-08-17,DNeasy96,200,67.18,2017-09-07,F11,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3342,APCL16_370,2017-08-17,DNeasy96,200,94.485,2017-09-07,B12,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3304,APCL16_332,2017-08-17,DNeasy96,200,131.866,2017-09-07,C7,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3307,APCL16_335,2017-08-17,DNeasy96,200,11.189,2017-09-07,F7,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3284,APCL16_312,2017-08-17,DNeasy96,200,43.136,2017-09-07,G4,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3288,APCL16_316,2017-08-17,DNeasy96,200,33.445,2017-09-07,C5,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3275,APCL16_303,2017-08-17,DNeasy96,200,38.114,2017-09-07,F3,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3332,APCL16_360,2017-08-17,DNeasy96,200,29.451,2017-09-07,H10,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3315,APCL16_343,2017-08-17,DNeasy96,200,96.019,2017-09-07,G8,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3325,APCL16_353,2017-08-17,DNeasy96,200,112.547,2017-09-07,A10,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3340,APCL16_368,2017-08-17,DNeasy96,200,41.482,2017-09-07,H11,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3319,APCL16_347,2017-08-17,DNeasy96,200,131.24,2017-09-07,C9,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3329,APCL16_357,2017-08-17,DNeasy96,200,30.829,2017-09-07,E10,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3281,APCL16_309,2017-08-17,DNeasy96,200,64.54,2017-09-07,D4,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3334,APCL16_362,2017-08-17,DNeasy96,200,43.822,2017-09-07,B11,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3294,APCL16_322,2017-08-17,DNeasy96,200,40.635,2017-09-07,A6,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3293,APCL16_321,2017-08-17,DNeasy96,200,25.933,2017-09-07,H5,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3331,APCL16_359,2017-08-17,DNeasy96,200,73.872,2017-09-07,G10,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3279,APCL16_307,2017-08-17,DNeasy96,200,104.896,2017-09-07,B4,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3295,APCL16_323,2017-08-17,DNeasy96,200,24.536,2017-09-07,B6,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3282,APCL16_310,2017-08-17,DNeasy96,200,17.509,2017-09-07,E4,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3269,APCL16_297,2017-08-17,DNeasy96,200,73.825,2017-09-07,H2,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3317,APCL16_345,2017-08-17,DNeasy96,200,54.764,2017-09-07,A9,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3337,APCL16_365,2017-08-17,DNeasy96,200,44.451,2017-09-07,E11,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3264,APCL16_292,2017-08-17,DNeasy96,200,30.67,2017-09-07,B2,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3277,APCL16_305,2017-08-17,DNeasy96,200,15.26,2017-09-07,H3,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3336,APCL16_364,2017-08-17,DNeasy96,200,39.192,2017-09-07,D11,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3280,APCL16_308,2017-08-17,DNeasy96,200,50.076,2017-09-07,C4,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3271,APCL16_299,2017-08-17,DNeasy96,200,161.932,2017-09-07,B3,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3316,APCL16_344,2017-08-17,DNeasy96,200,47.539,2017-09-07,H8,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3265,APCL16_293,2017-08-17,DNeasy96,200,62.235,2017-09-07,C2,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3298,APCL16_326,2017-08-17,DNeasy96,200,48.376,2017-09-07,E6,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3348,APCL16_376,2017-08-17,DNeasy96,200,94.515,2017-09-07,H12,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3299,APCL16_327,2017-08-17,DNeasy96,200,90.531,2017-09-07,F6,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3322,APCL16_350,2017-08-17,DNeasy96,200,38.237,2017-09-07,F9,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3308,APCL16_336,2017-08-17,DNeasy96,200,27.744,2017-09-07,G7,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3311,APCL16_339,2017-08-17,DNeasy96,200,53.308,2017-09-07,B8,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3266,APCL16_294,2017-08-17,DNeasy96,200,81.496,2017-09-07,E2,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3314,APCL16_342,2017-08-17,DNeasy96,200,25.406,2017-09-07,F8,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3312,APCL16_340,2017-08-17,DNeasy96,200,128.153,2017-09-07,C8,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3333,APCL16_361,2017-08-17,DNeasy96,200,33.191,2017-09-07,A11,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3313,APCL16_341,2017-08-17,DNeasy96,200,16.515,2017-09-07,D8,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3286,APCL16_314,2017-08-17,DNeasy96,200,110.055,2017-09-07,A5,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3270,APCL16_298,2017-08-17,DNeasy96,200,102.67,2017-09-07,A3,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3292,APCL16_320,2017-08-17,DNeasy96,200,26.643,2017-09-07,G5,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3262,APCL16_290,2017-08-17,DNeasy96,200,219.923,2017-09-07,H1,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3261,APCL16_289,2017-08-17,DNeasy96,200,17.897,2017-09-07,G1,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3256,APCL16_284,2017-08-17,DNeasy96,200,130.958,2017-09-07,B1,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3258,APCL16_286,2017-08-17,DNeasy96,200,74.433,2017-09-07,D1,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3259,APCL16_287,2017-08-17,DNeasy96,200,109.596,2017-09-07,E1,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3255,APCL16_283,2017-08-17,DNeasy96,200,81,2017-09-07,A1,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3257,APCL16_285,2017-08-17,DNeasy96,200,21.627,2017-09-07,C1,E3255-E3348,no band on gel,NULL,NULL,NULL,NULL,-80 freezer
E3260,APCL16_288,2017-08-17,DNeasy96,200,18.913,2017-09-07,F1,E3255-E3348,no band on gel,NULL,NULL,NULL,NULL,-80 freezer
E4385,XXXX,2017-08-29,DNeasy96,200,0.15,2017-09-07,D2,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E4386,XXXX,2017-08-29,DNeasy96,200,0.166,2017-09-07,E8,E3255-E3348,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3267,APCL16_295,2017-08-17,DNeasy96,200,49.566,2017-09-07,F2,E3255-E3348,no band on gel,NULL,NULL,NULL,NULL,-80 freezer
E3425,APCL16_453,2017-08-29,DNeasy96,200,2.94,2017-09-08,G10,E3349-E3442,no band on gel,Y,Changed quant from  2.342  based on qubit results,MRS,2018-05-09,-80 freezer
E3422,APCL16_450,2017-08-29,DNeasy96,200,3.88,2017-09-08,D10,E3349-E3442,no band on gel,Y,Changed quant from  3.169  based on qubit results,MRS,2018-05-09,-80 freezer
E3366,APCL16_394,2017-08-29,DNeasy96,200,2.82,2017-09-08,C3,E3349-E3442,no band on gel,Y,Changed quant from  2.557  based on qubit results,MRS,2018-05-09,-80 freezer
E3359,APCL16_387,2017-08-29,DNeasy96,200,1.374,2017-09-08,C2,E3349-E3442,no band on gel,Y,Changed quant from  0.376  based on qubit results,MRS,2018-05-09,-80 freezer
E3351,APCL16_379,2017-08-29,DNeasy96,200,1.406,2017-09-08,C1,E3349-E3442,no band on gel,Y,Changed quant from  1.612  based on qubit results,MRS,2018-05-09,-80 freezer
E3415,APCL16_443,2017-08-29,DNeasy96,200,3.36,2017-09-08,E9,E3349-E3442,no band,Y,Changed quant from  2.886  based on qubit results,MRS,2018-05-09,-80 freezer
E3423,APCL16_451,2017-08-29,DNeasy96,200,3.28,2017-09-08,E10,E3349-E3442,no band,Y,Changed quant from  2.705  based on qubit results,MRS,2018-05-09,-80 freezer
E3369,APCL16_397,2017-08-29,DNeasy96,200,2.3,2017-09-08,F3,E3349-E3442,no band,Y,Changed quant from  1.576  based on qubit results,MRS,2018-05-09,-80 freezer
E3376,APCL16_404,2017-08-29,DNeasy96,200,108.58,2017-09-08,E4,E3349-E3442,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3384,APCL16_412,2017-08-29,DNeasy96,200,54.376,2017-09-08,E5,E3349-E3442,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3380,APCL16_408,2017-08-29,DNeasy96,200,13.979,2017-09-08,A5,E3349-E3442,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3411,APCL16_439,2017-08-29,DNeasy96,200,34.551,2017-09-08,A9,E3349-E3442,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3401,APCL16_429,2017-08-29,DNeasy96,200,61.039,2017-09-08,F7,E3349-E3442,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3375,APCL16_403,2017-08-29,DNeasy96,200,90.112,2017-09-08,D4,E3349-E3442,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3394,APCL16_422,2017-08-29,DNeasy96,200,11.736,2017-09-08,G6,E3349-E3442,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3441,APCL16_469,2017-08-29,DNeasy96,200,50.934,2017-09-08,G12,E3349-E3442,NULL,NULL,NULL,NULL,NULL,-80 freezer
E3426,APCL16_454,2017-08-29,DNeasy96,200,8.437,2017-09-08,H10,E3349-E3442,NULL,NULL,NULL,NULL,NULL,-80 freezer
