fish_table_id,anem_table_id,"fish_obs_time","fish_spp",size,"color","sex",fin_id,"sample_id","tag_id","recap","fish_notes","fish_collector","fish_correction","fish_corr_date","fish_corr_editor","fish_corr_message"
12199,10663,"15:13:00","APCL",6.8,"YR","J",507,"APCL18_507","982126052951261","N","orange lining on tail","MRS",NULL,NULL,NULL,NULL
11382,10724,"15:22:00","APCL",8.6,"O","M",508,"APCL18_508","982126052951223","N",NULL,"MRS",NULL,NULL,NULL,NULL
11380,10670,"15:25:00","APCL",7.2,"O","M",509,"APCL18_509","986112100173120","N",NULL,"MRS",NULL,NULL,NULL,NULL
11445,10663,"15:36:00","APCL",7.8,"O","M",510,"APCL18_510","982126052951030","N",NULL,"MRS",NULL,NULL,NULL,NULL
11377,10661,"15:40:00","APCL",8.5,"YP","F",512,"APCL18_512","982126052951252","N","this fish was laying down in anem 3174 after release","MRS",NULL,NULL,NULL,NULL
11293,10624,"10:18:00","APCL",7.5,"O","M",555,"APCL18_555","982126052697422","N",NULL,"MRS",NULL,NULL,NULL,NULL
11292,10624,"10:19:00","APCL",9.8,"YP","F",556,"APCL18_556","986112100165336","N",NULL,"MRS",NULL,NULL,NULL,NULL
11464,10623,"10:49:00","APCL",8.8,"O","M",560,"APCL18_560","982126052951257","N",NULL,"MRS",NULL,NULL,NULL,NULL
11286,10648,"10:55:00","APCL",7,"O","M",561,"APCL18_561","982126052697427","N",NULL,"MRS",NULL,NULL,NULL,NULL
11275,11204,"13:42:00","APCL",7.8,"O","M",563,"APCL18_563","982126052951203","N",NULL,"MRS",NULL,NULL,NULL,NULL
11539,11082,"15:42:00","APCL",10.8,"YP","F",189,"APCL18_189","982126052951020","N","one side has scars","MRS",NULL,NULL,NULL,NULL
12022,11249,"15:46:00","APCL",9,"O","M",190,"APCL18_190","982126052697384","N","black, might have been from 3025","MRS",NULL,NULL,NULL,NULL
12248,11175,"15:54:00","APCL",9.6,"O","M",191,"APCL18_191","982126052697428","N",NULL,"MRS",NULL,NULL,NULL,NULL
12021,11175,"15:53:00","APCL",10.2,"YP","F",192,"APCL18_192","986112100171885","N",NULL,"MRS",NULL,NULL,NULL,NULL
12490,11080,"16:01:00","APCL",8.2,"O","M",194,"APCL18_194","982126052951051","N",NULL,"MRS",NULL,NULL,NULL,NULL
12014,11078,"10:29:00","APCL",8.5,"O","M",195,"APCL18_195","982000411818690","N","0.4409722222","MRS",NULL,NULL,NULL,NULL
12520,11078,"10:35:00","APCL",8.8,"YP","F",196,"APCL18_196","986112100169746","N","0.4430555556","MRS",NULL,NULL,NULL,NULL
12391,11078,"10:42:00","APCL",11.3,"YP","F",197,"APCL18_197","986112100169866","N","double check anem_id based on scan location","MRS",NULL,NULL,NULL,NULL
12011,11077,"10:49:00","APCL",9.4,"O","M",198,"APCL18_198","982000411818723","N",NULL,"MRS",NULL,NULL,NULL,NULL
12005,11070,"11:02:00","APCL",8.2,"O","M",200,"APCL18_200","982000411818728","N","0.4659722222","MRS",NULL,NULL,NULL,NULL
12574,11068,"11:10:00","APCL",9,"O","M",201,"APCL18_201","982126052697448","N",NULL,"MRS",NULL,NULL,NULL,NULL
11787,11068,"11:24:00","APCL",8.2,"O","M",203,"APCL18_203","982000411818702","N","looked up pit tag in scan history","MRS",NULL,NULL,NULL,NULL
11995,11063,"11:36:00","APCL",9.5,"O","M",206,"APCL18_206","986112100164372","N","black fish","MRS",NULL,NULL,NULL,NULL
11985,11058,"11:46:00","APCL",6.4,"YR","J",207,"APCL18_207","986112100165873","N",NULL,"MRS",NULL,NULL,NULL,NULL
11743,11057,"11:59:00","APCL",8.9,"O","M",210,"APCL18_210","982000411818683","N",NULL,"MRS",NULL,NULL,NULL,NULL
11714,11055,"12:04:00","APCL",9.9,"O","M",211,"APCL18_211","982126052697450","N",NULL,"MRS",NULL,NULL,NULL,NULL
11971,11043,"14:16:00","APCL",7.4,"O","M",214,"APCL18_214","982126052697389","N",NULL,"MRS",NULL,NULL,NULL,NULL
11957,11033,"14:42:00","APCL",8.3,"YP","F",219,"APCL18_219","982000411818688","N","0.6159722222","MRS",NULL,NULL,NULL,NULL
12478,11027,"15:04:00","APCL",8.5,"YP","F",225,"APCL18_225","982126052697380","N","fish leaked eggs when processed","MRS",NULL,NULL,NULL,NULL
12349,11026,"15:09:00","APCL",8.1,"YP","F",226,"APCL18_226","982000411818700","N",NULL,"MRS",NULL,NULL,NULL,NULL
11941,11207,"15:36:00","APCL",9.1,"YP","F",232,"APCL18_232","982000411818709","N",NULL,"MRS",NULL,NULL,NULL,NULL
11939,11207,"15:40:00","APCL",8,"O","M",233,"APCL18_233","982126052697447","N",NULL,"MRS",NULL,NULL,NULL,NULL
11930,11013,"15:59:00","APCL",7.5,"O","M",237,"APCL18_237","982126052697441","N",NULL,"MRS",NULL,NULL,NULL,NULL
12412,11012,"16:05:00","APCL",9.1,"YP","F",238,"APCL18_238","986112100172678","N",NULL,"MRS",NULL,NULL,NULL,NULL
11928,11012,"16:10:00","APCL",8.6,"O","M",239,"APCL18_239","986112100173483","N",NULL,"MRS",NULL,NULL,NULL,NULL
11926,11103,"16:17:00","APCL",6.1,"YR","J",240,"APCL18_240","982126052697367","N",NULL,"MRS",NULL,NULL,NULL,NULL
11923,11008,"10:02:00","APCL",9.1,"YP","F",243,"APCL18_243","982126052951077","N",NULL,"MRS",NULL,NULL,NULL,NULL
11919,11006,"10:12:00","APCL",8.7,"YP","F",244,"APCL18_244","982126052951014","N",NULL,"MRS",NULL,NULL,NULL,NULL
11915,11004,"10:32:00","APCL",9.2,"YP","F",246,"APCL18_246","982126052951067","N",NULL,"MRS",NULL,NULL,NULL,NULL
11901,10998,"11:12:00","APCL",8.9,"YP","F",251,"APCL18_251","982126052951028","N","leak eggs","MRS",NULL,NULL,NULL,NULL
12345,10998,"11:15:00","APCL",9,"O","M",252,"APCL18_252","982126052951049","N",NULL,"MRS",NULL,NULL,NULL,NULL
11899,10997,"11:24:00","APCL",8.2,"O","M",253,"APCL18_253","982126052951057","N",NULL,"MRS",NULL,NULL,NULL,NULL
12445,10992,"11:53:00","APCL",8.5,"O","M",256,"APCL18_256","982126052950990","N",NULL,"MRS",NULL,NULL,NULL,NULL
11887,10991,"12:04:00","APCL",9.6,"O","M",258,"APCL18_258","982126052950992","N",NULL,"MRS",NULL,NULL,NULL,NULL
12441,10990,"12:14:00","APCL",9.8,"YP","F",260,"APCL18_260","982126052951033","N",NULL,"MRS",NULL,NULL,NULL,NULL
11875,10986,"14:33:00","APCL",7.1,"O","M",265,"APCL18_265","982126052951047","N",NULL,"MRS",NULL,NULL,NULL,NULL
11866,11088,"15:38:00","APCL",7.6,"O","M",270,"APCL18_270","982126052951048","N",NULL,"MRS",NULL,NULL,NULL,NULL
11929,10982,"15:44:00","APCL",8.2,"O","M",271,"APCL18_271","982126052951084","N",NULL,"MRS",NULL,NULL,NULL,NULL
12313,10982,"15:47:00","APCL",9.4,"YP","F",272,"APCL18_272","982126052951023","N",NULL,"MRS",NULL,NULL,NULL,NULL
11959,11150,"14:31:00","APCL",9.2,"YP","F",149,"APCL18_149","982126052697411","N",NULL,"MRS",NULL,NULL,NULL,NULL
12061,11342,"12:48:00","APCL",8.4,"O","M",177,"APCL18_177","982126052697390","N","anemone with purple eggs","MRS",NULL,NULL,NULL,NULL
11685,11097,"14:43:00","APCL",9.1,"YP","F",181,"APCL18_181","982126052697452","N",NULL,"MRS",NULL,NULL,NULL,NULL
12451,11095,"14:50:00","APCL",6.9,"YR","J",182,"APCL18_182","986112100175606","N",NULL,"MRS",NULL,NULL,NULL,NULL
12450,11094,"14:54:00","APCL",6.9,"YR","J",183,"APCL18_183","982126052951062","N",NULL,"MRS",NULL,NULL,NULL,NULL
12100,11089,"15:06:00","APCL",10.1,"YP","F",184,"APCL18_184","982126052950996","N",NULL,"MRS",NULL,NULL,NULL,NULL
12037,11086,"15:30:00","APCL",9.9,"YP","F",186,"APCL18_186","982000411818666","N",NULL,"MRS",NULL,NULL,NULL,NULL
12414,11086,"15:32:00","APCL",9.1,"O","M",187,"APCL18_187","982126052697372","N",NULL,"MRS",NULL,NULL,NULL,NULL
12025,11082,"15:40:00","APCL",10,"O","M",188,"APCL18_188","986112100172592","N",NULL,"MRS",NULL,NULL,NULL,NULL
11817,10964,"13:29:00","APCL",9.5,"YP","F",292,"APCL18_292","982126052951076","N","anemones are among shallow boulders of dead coral","MRS",NULL,NULL,NULL,NULL
11815,10964,"13:32:00","APCL",7.6,"O","M",293,"APCL18_293","982126052951071","N",NULL,"MRS",NULL,NULL,NULL,NULL
11812,10960,"13:40:00","APCL",7.7,"O","M",295,"APCL18_295","982000411818671","N",NULL,"MRS",NULL,NULL,NULL,NULL
11808,10957,"14:03:00","APCL",8,"O","M",297,"APCL18_297","982126052951039","N",NULL,"MRS",NULL,NULL,NULL,NULL
11801,10955,"14:21:00","APCL",8.4,"O","M",299,"APCL18_299","982126052951000","N",NULL,"MRS",NULL,NULL,NULL,NULL
11769,10950,"14:34:00","APCL",8.6,"YP","F",301,"APCL18_301","982000411818664","N",NULL,"MRS",NULL,NULL,NULL,NULL
11722,10949,"14:41:00","APCL",6.4,"YR","J",303,"APCL18_303","982126052951029","N","about to become O","MRS",NULL,NULL,NULL,NULL
12432,10933,"09:53:00","APCL",10.1,"O","M",313,"APCL18_313","986112100172162","N",NULL,"MRS",NULL,NULL,NULL,NULL
11755,10930,"10:20:00","APCL",9.2,"O","M",315,"APCL18_315","982000411818640","N",NULL,"MRS",NULL,NULL,NULL,NULL
12535,10930,"10:21:00","APCL",10.6,"YP","F",316,"APCL18_316","986112100170516","N",NULL,"MRS",NULL,NULL,NULL,NULL
11748,10920,"10:42:00","APCL",10.2,"YP","F",318,"APCL18_318","982000411818658","N",NULL,"MRS",NULL,NULL,NULL,NULL
11747,10920,"10:45:00","APCL",9.6,"O","M",319,"APCL18_319","986112100166472","N",NULL,"MRS",NULL,NULL,NULL,NULL
11742,10919,"10:53:00","APCL",10.4,"YP","F",320,"APCL18_320","982000411818706","N",NULL,"MRS",NULL,NULL,NULL,NULL
11741,10919,"10:56:00","APCL",9.4,"O","M",321,"APCL18_321","982000411818714","N",NULL,"MRS",NULL,NULL,NULL,NULL
11814,10915,"11:09:00","APCL",9,"O","M",324,"APCL18_324","986112100175737","N",NULL,"MRS",NULL,NULL,NULL,NULL
11738,10913,"11:27:00","APCL",9.8,"O","M",326,"APCL18_326","986112100171930","N",NULL,"MRS",NULL,NULL,NULL,NULL
11736,10913,"11:28:00","APCL",10,"YP","F",327,"APCL18_327","982000411818735","N",NULL,"MRS",NULL,NULL,NULL,NULL
11732,10912,"11:32:00","APCL",10.3,"O","M",328,"APCL18_328","982000411818686","N",NULL,"MRS",NULL,NULL,NULL,NULL
11730,10912,"11:41:00","APCL",8.8,"O","M",329,"APCL18_329","986112100170089","N",NULL,"MRS",NULL,NULL,NULL,NULL
11717,10904,"13:50:00","APCL",9.7,"YP","F",334,"APCL18_334","982126052951019","N",NULL,"MRS",NULL,NULL,NULL,NULL
11712,10900,"14:01:00","APCL",6.1,"YR","J",335,"APCL18_335","982000411818692","N",NULL,"MRS",NULL,NULL,NULL,NULL
11711,10899,"14:07:00","APCL",8.7,"O","M",336,"APCL18_336","982126052951044","N",NULL,"MRS",NULL,NULL,NULL,NULL
11938,10898,"14:12:00","APCL",9,"YP","F",337,"APCL18_337","986112100164021","N",NULL,"MRS",NULL,NULL,NULL,NULL
11707,10898,"14:12:00","APCL",9.6,"O","M",338,"APCL18_338","982000411818693","N",NULL,"MRS",NULL,NULL,NULL,NULL
11706,10897,"14:19:00","APCL",9.9,"O","M",339,"APCL18_339","986112100174739","N",NULL,"MRS",NULL,NULL,NULL,NULL
11968,10897,"14:24:00","APCL",11,"YP","F",340,"APCL18_340","986112100172740","N",NULL,"MRS",NULL,NULL,NULL,NULL
11704,10896,"14:22:00","APCL",9.9,"YP","F",341,"APCL18_341","986112100173308","N",NULL,"MRS",NULL,NULL,NULL,NULL
11841,10896,"14:30:00","APCL",9.7,"O","M",342,"APCL18_342","986112100173038","N",NULL,"MRS",NULL,NULL,NULL,NULL
12279,10895,"14:38:00","APCL",9.4,"YP","F",344,"APCL18_344","982000411818654","N","anem_id based on Michelle's GPS location when fish was scanned","MRS",NULL,NULL,NULL,NULL
11697,10895,"14:44:00","APCL",8.9,"O","M",346,"APCL18_346","986112100171988","N",NULL,"MRS",NULL,NULL,NULL,NULL
11752,10892,"14:51:00","APCL",10,"O","M",348,"APCL18_348","982000411818622","N",NULL,"MRS",NULL,NULL,NULL,NULL
11522,11047,"15:23:00","APCL",6.3,"W","J",352,"APCL18_352","982126052951015","N",NULL,"MRS",NULL,NULL,NULL,NULL
11630,11223,"09:59:00","APCL",8.3,"O","M",354,"APCL18_354","986112100163119","N",NULL,"MRS",NULL,NULL,NULL,NULL
11690,10886,"10:26:00","APCL",8.4,"O","M",357,"APCL18_357","986112100164721","N","Ruler 8.5","MRS",NULL,NULL,NULL,NULL
11689,10886,"10:28:00","APCL",6.9,"YR","J",358,"APCL18_358","986112100172387","N","Ruler measurement 6.8cm","MRS",NULL,NULL,NULL,NULL
11684,10880,"10:48:00","APCL",6.4,"YR","J",359,"APCL18_359","982000411818662","N","No photo","MRS",NULL,NULL,NULL,NULL
11551,10859,"13:57:00","APCL",9,"O","M",368,"APCL18_368","982000411818661","N","tail looked a bit clipped","MRS",NULL,NULL,NULL,NULL
11637,10839,"15:11:00","APCL",8.1,"O","M",371,"APCL18_371","982000411818665","N",NULL,"MRS",NULL,NULL,NULL,NULL
12042,10833,"10:09:00","APCL",9.1,"O","M",373,"APCL18_373","986112100175713","N",NULL,"MRS",NULL,NULL,NULL,NULL
11624,10833,"10:14:00","APCL",10.5,"YP","F",374,"APCL18_374","986112100172325","N","Katrina's study area","MRS",NULL,NULL,NULL,NULL
12044,10833,"10:17:00","APCL",9.7,"O","M",375,"APCL18_375","982000411818663","N",NULL,"MRS",NULL,NULL,NULL,NULL
11385,10609,"10:11:00","APCL",8.3,"O","M",575,"APCL18_575","982126052951192","N",NULL,"MRS",NULL,NULL,NULL,NULL
11359,11182,"10:39:00","APCL",7.8,"O","M",578,"APCL18_578","982126052951210","N",NULL,"MRS",NULL,NULL,NULL,NULL
11461,10608,"10:50:00","APCL",6.9,"YR","J",579,"APCL18_579","982126052697400","N","OLOT, LOOK DEAD POST TAG","MRS",NULL,NULL,NULL,NULL
11250,11480,"09:09:00","APCL",9.1,"YP","F",584,"APCL18_584","986112100163389","N",NULL,"MRS",NULL,NULL,NULL,NULL
11248,11480,"09:11:00","APCL",8.4,"O","M",585,"APCL18_585","982126052951215","N",NULL,"MRS",NULL,NULL,NULL,NULL
11247,11098,"09:18:00","APCL",8,"O","M",586,"APCL18_586","982126052951200","N",NULL,"MRS",NULL,NULL,NULL,NULL
11584,10604,"09:43:00","APCL",8.5,"O","M",588,"APCL18_588","982126052950994","N",NULL,"MRS",NULL,NULL,NULL,NULL
11236,10999,"10:24:00","APCL",7.8,"O","M",593,"APCL18_593","986112100164088","N","APCL 1, APPE 1","MRS",NULL,NULL,NULL,NULL
11758,11041,"08:53:00","APCL",9.4,"YP","F",594,"APCL18_594","982126052951204","N","eggs came out of female when tagged","MRS",NULL,NULL,NULL,NULL
11235,11041,"09:01:00","APCL",8.5,"O","M",595,"APCL18_595","986112100167535","N",NULL,"MRS",NULL,NULL,NULL,NULL
12590,11041,"08:54:00","APCL",6.8,"YR","J",599,"APCL18_599","982126052951193","N","fin clip number assigned out of order","MRS",NULL,NULL,NULL,NULL
11222,10601,"10:25:00","APCL",9.9,"YP","F",603,"APCL18_603","982126052951255","N",NULL,"MRS",NULL,NULL,NULL,NULL
12073,10597,"12:42:00","APCL",11.1,"YP","F",605,"APCL18_605","982126052951265","N",NULL,"MRS",NULL,NULL,NULL,NULL
11217,10596,"13:00:00","APCL",9.3,"O","M",609,"APCL18_609","982126052697420","N",NULL,"MRS",NULL,NULL,NULL,NULL
12437,10594,"13:24:00","APCL",9.4,"O","M",614,"APCL18_614","986112100174209","N",NULL,"MRS",NULL,NULL,NULL,NULL
11273,10593,"13:36:00","APCL",8.1,"YP","F",615,"APCL18_615","982126052951212","N",NULL,"MRS",NULL,NULL,NULL,NULL
11205,10592,"13:45:00","APCL",7,"O","M",616,"APCL18_616","982126052951225","N","zip lock bag broken","MRS",NULL,NULL,NULL,NULL
11196,10581,"10:21:00","APCL",9.2,"YP","F",620,"APCL18_620","982126052950803","N",NULL,"MRS",NULL,NULL,NULL,NULL
12264,10813,"10:49:00","APCL",10.2,"YP","F",622,"APCL18_622","982126052950884","N",NULL,"MRS",NULL,NULL,NULL,NULL
11194,10709,"10:58:00","APCL",7.8,"O","M",623,"APCL18_623","982126052950812","N",NULL,"MRS",NULL,NULL,NULL,NULL
11234,10564,"10:03:00","APCL",8.2,"O","M",633,"APCL18_633","982126052697371","N",NULL,"MRS",NULL,NULL,NULL,NULL
11381,11119,"10:18:00","APCL",9.6,"O","M",634,"APCL18_634","982126052950885","N",NULL,"MRS",NULL,NULL,NULL,NULL
11269,10816,"14:15:00","APCL",6.4,"YR","J",570,"APCL18_570","982126052951238","N",NULL,"MRS",NULL,NULL,NULL,NULL
11270,10615,"14:08:00","APCL",8.2,"YP","F",568,"APCL18_568","982126052951224","N","tail color uncertain, tail damaged","MRS",NULL,NULL,NULL,NULL
12382,10615,"14:05:00","APCL",6.9,"YR","J",567,"APCL18_567","986112100172551","N",NULL,"MRS",NULL,NULL,NULL,NULL
12485,11204,"13:46:00","APCL",8.1,"YP","F",565,"APCL18_565","982126052951242","N",NULL,"MRS",NULL,NULL,NULL,NULL
11055,10475,"11:37:00","APCL",9.9,"YP","F",731,"APCL18_731","982000411818677","N","OLOT, Gerry attempted to catch this fish on the first dive but it was too wiley","MRS",NULL,NULL,NULL,NULL
11058,11482,"09:36:00","APCL",8.4,"YP","F",730,"APCL18_730","982126052951269","N",NULL,"MRS",NULL,NULL,NULL,NULL
11999,10610,"14:40:00","APCL",9.3,"O","M",728,"APCL18_728","986112100164055","N",NULL,"MRS",NULL,NULL,NULL,NULL
11308,10480,"14:29:00","APCL",8.4,"YP","F",727,"APCL18_727","982000411818710","N",NULL,"MRS",NULL,NULL,NULL,NULL
6627,6756,NULL,"APCL",9.7,"YR","F",355908,"APCL15_355908","985153000355908","N",NULL,"MRS","Y","2019-03-08","MRS","sex was changed to F based on previous capture data and expected progression of clownfish tail color change. NANANA"
6655,6769,NULL,"APCL",9.8,"YR","F",355880,"APCL15_355880","985153000355880","N",NULL,"MRS","Y","2019-03-08","MRS","sex was changed to F based on previous capture data and expected progression of clownfish tail color change. NANANA"
6550,6720,NULL,"APCL",9.6,"Y","F",363882,"APCL15_363882","985153000363882","N",NULL,"MRS","Y","2019-03-08","MRS","sex was changed to F based on previous capture data and expected progression of clownfish tail color change. NANANA"
7042,6927,NULL,"APCL",6.3,"YP","J",83,"APCL16_083","985153000404875","N","Anemone was pulled in","MRS","Y","2019-03-08","MRS","sex was changed to J based on previous capture data and expected progression of clownfish tail color change. NANANA"
7707,7400,NULL,"APCL",6.1,"YP","F",358,"APCL16_358","985153000368181","N","Checked size/sex because fish is small for an adult but cannot make a decision because no anemone.","MRS",NULL,NULL,NULL,NULL
7706,7400,NULL,"APCL",7.6,"YP","F",357,"APCL16_357","985153000364372","N","Checked size/sex because fish is small for an adult but cannot make a decision because no anemone.","MRS",NULL,NULL,NULL,NULL
7657,7357,NULL,"APCL",5.7,"YP","F",326,"APCL16_326","985153000402996","N","Checked size/sex because fish is small for an adult but cannot make a decision because no anemone.","MRS",NULL,NULL,NULL,NULL
4,7532,"09:41:00","APCL",7.2,"O","M",1,"APCL17_001","982000411818532","N",NULL,"MRS, G_S",NULL,NULL,NULL,NULL
12,8114,"11:31:00","APCL",8.7,"YP","F",6,"APCL17_006","982000411818485","N",NULL,"MRS",NULL,NULL,NULL,NULL
13,8117,"11:38:00","APCL",8.2,"O","M",7,"APCL17_007","982000411818529","N",NULL,"MRS",NULL,NULL,NULL,NULL
14,8117,"11:49:00","APCL",8.5,"O","M",8,"APCL17_008","982000411818533","N",NULL,"MRS",NULL,NULL,NULL,NULL
34,8122,"12:23:00","APCL",7.6,"O","M",13,"APCL17_013","982000411818498","N","not doing so good, laying on bottom","MRS",NULL,NULL,NULL,NULL
40,8126,"14:18:00","APCL",8.5,"O","M",15,"APCL17_015","982000411818520","N",NULL,"MRS",NULL,NULL,NULL,NULL
58,8132,"15:12:00","APCL",10.4,"YP","F",20,"APCL17_020","982000411818495","N","NOT SWIMMING WELL","MRS",NULL,NULL,NULL,NULL
60,8133,"15:23:00","APCL",7.6,"O","M",22,"APCL17_022","982000411818460","N",NULL,"MRS",NULL,NULL,NULL,NULL
67,8134,"09:52:00","APCL",9.7,"YP","F",23,"APCL17_023","982000411818462","N",NULL,"MRS",NULL,NULL,NULL,NULL
68,8134,"10:04:00","APCL",8.7,"O","M",24,"APCL17_024","982000411818492","N",NULL,"MRS",NULL,NULL,NULL,NULL
104,8138,"10:45:00","APCL",8.2,"YP","F",30,"APCL17_030","982000411818510","N","laying on bottom after tagging","MRS",NULL,NULL,NULL,NULL
109,8138,"10:52:00","APCL",7.8,"O","M",32,"APCL17_032","982000411818496","N",NULL,"MRS",NULL,NULL,NULL,NULL
117,8142,"11:23:00","APCL",7.7,"O","M",36,"APCL17_036","982000411818475","N",NULL,"MRS",NULL,NULL,NULL,NULL
119,8134,"11:39:00","APCL",8.6,"O","M",38,"APCL17_038","982000411818456","N","might be from anem 2607","MRS",NULL,NULL,NULL,NULL
126,8144,"11:56:00","APCL",9.2,"YP","F",41,"APCL17_041","982000411818445","N",NULL,"MRS",NULL,NULL,NULL,NULL
129,8144,"12:00:00","APCL",8.7,"O","M",42,"APCL17_042","982000411818461","N",NULL,"MRS",NULL,NULL,NULL,NULL
138,8145,"09:51:00","APCL",7.5,"O","M",46,"APCL17_046","982000411818446","N",NULL,"MRS",NULL,NULL,NULL,NULL
143,8148,"10:04:00","APCL",10.6,"YP","F",48,"APCL17_048","982000411818514","N","a little bit of orange on tail but clearly YP","MRS",NULL,NULL,NULL,NULL
174,8159,"12:54:00","APCL",9.2,"O","M",59,"APCL17_059","982000411818525","N",NULL,"MRS",NULL,NULL,NULL,NULL
176,8162,"13:08:00","APCL",8.1,"O","M",60,"APCL17_060","982000411818518","N",NULL,"MRS",NULL,NULL,NULL,NULL
183,8164,"13:49:00","APCL",11.8,"YP","F",65,"APCL17_065","982000411818479","N",NULL,"MRS",NULL,NULL,NULL,NULL
1146,8706,"11:25:00","APCL",9,"YP","F",408,"APCL17_408","982000411818557","N",NULL,"MRS",NULL,NULL,NULL,NULL
1163,8710,"11:58:00","APCL",11.9,"O","M",412,"APCL17_412","986112100167619","N",NULL,"MRS",NULL,NULL,NULL,NULL
1164,8710,"12:03:00","APCL",9.9,"YP","F",413,"APCL17_413","982000411818625","N",NULL,"MRS",NULL,NULL,NULL,NULL
1165,8710,"12:06:00","APCL",9.8,"YP","F",414,"APCL17_414","982000411818617","N",NULL,"MRS",NULL,NULL,NULL,NULL
1166,8710,"12:10:00","APCL",8,"O","M",415,"APCL17_415","982000411818598","N",NULL,"MRS",NULL,NULL,NULL,NULL
1170,8711,"12:29:00","APCL",9.9,"O","M",418,"APCL17_418","982000411818574","N",NULL,"MRS","Y","2018-06-26","MRS","Changed size from 4.9 to 9.9 because it was a type-o based on data sheet"
1174,8711,"12:34:00","APCL",9.7,"YP","F",420,"APCL17_420","982000411818537","N",NULL,"MRS",NULL,NULL,NULL,NULL
1179,8718,"14:31:00","APCL",9.2,"O","M",425,"APCL17_425","982000411818609","N","THE GILLS ON THIS FISH LOOK WEIRD, STRESS???","MRS",NULL,NULL,NULL,NULL
1180,8717,"14:38:00","APCL",9.3,"O","M",426,"APCL17_426","986112100172720","N",NULL,"MRS",NULL,NULL,NULL,NULL
1187,8722,"14:54:00","APCL",8,"O","M",429,"APCL17_429","982000411818562","N",NULL,"MRS",NULL,NULL,NULL,NULL
1205,8730,"15:45:00","APCL",9,"O","M",440,"APCL17_440","982000411818604","N",NULL,"MRS",NULL,NULL,NULL,NULL
1211,8735,"16:01:00","APCL",8.3,"O","M",444,"APCL17_444","982000411818542","N",NULL,"MRS",NULL,NULL,NULL,NULL
1215,8740,"11:34:00","APCL",8.8,"O","M",445,"APCL17_445","986112100163333","N",NULL,"MRS",NULL,NULL,NULL,NULL
1216,8740,"11:40:00","APCL",8.5,"YP","F",446,"APCL17_446","986112100163622","N",NULL,"MRS",NULL,NULL,NULL,NULL
1230,8743,"11:54:00","APCL",7.2,"O","M",449,"APCL17_449","986112100172515","N",NULL,"MRS",NULL,NULL,NULL,NULL
1248,8747,"12:19:00","APCL",9.3,"O","M",455,"APCL17_455","986112100175017","N",NULL,"MRS",NULL,NULL,NULL,NULL
1249,8754,"12:26:00","APCL",8.6,"YP","F",456,"APCL17_456","986112100164750","N",NULL,"MRS",NULL,NULL,NULL,NULL
1250,8754,"12:31:00","APCL",7.9,"O","M",457,"APCL17_457","986112100162980","N",NULL,"MRS",NULL,NULL,NULL,NULL
1256,8757,"12:44:00","APCL",10.9,"YP","F",460,"APCL17_460","985153000373978","Y",NULL,"MRS",NULL,NULL,NULL,NULL
1258,8759,"13:53:00","APCL",9.1,"YP","F",462,"APCL17_462","986112100172561","N","FIN CLIP OF INJURED TISSUE","MRS",NULL,NULL,NULL,NULL
1261,8759,"13:59:00","APCL",8.5,"O","M",463,"APCL17_463","982000411818582","N",NULL,"MRS",NULL,NULL,NULL,NULL
1266,8763,"14:12:00","APCL",8.4,"O","M",465,"APCL17_465","982000411818577","N",NULL,"MRS",NULL,NULL,NULL,NULL
1286,8768,"14:34:00","APCL",8.2,"O","M",470,"APCL17_470","986112100177602","N",NULL,"MRS",NULL,NULL,NULL,NULL
1288,8771,"14:43:00","APCL",10.3,"YP","F",472,"APCL17_472","986112100165211","N","COULD ALSO BE FROM ANEM 2821","MRS",NULL,NULL,NULL,NULL
1295,8773,"15:07:00","APCL",10.2,"YP","F",478,"APCL17_478","986112100165703","N",NULL,"MRS",NULL,NULL,NULL,NULL
1305,8773,"15:17:00","APCL",9.3,"O","M",480,"APCL17_480","986112100168496","N",NULL,"MRS",NULL,NULL,NULL,NULL
1316,8776,"15:24:00","APCL",10.2,"YP","F",481,"APCL17_481","982000411818612","N",NULL,"MRS",NULL,NULL,NULL,NULL
1318,8776,"15:29:00","APCL",9.5,"O","M",482,"APCL17_482","986112100172078","N",NULL,"MRS",NULL,NULL,NULL,NULL
1335,8777,"15:45:00","APCL",9,"YP","F",487,"APCL17_487","982000411818559","N",NULL,"MRS",NULL,NULL,NULL,NULL
1336,8778,"15:49:00","APCL",6.9,"YR","J",488,"APCL17_488","986112100168306","N",NULL,"MRS",NULL,NULL,NULL,NULL
